CLAVE SITIO,CLAVE DE MONITOREO,NOMBRE DEL SITIO,TIPO CUERPO DE AGUA,FECHA REALIZACIÓN,Año,COLI_FEC,COLI_TOT,E_COLI,COT,COT_SOL,DBO_SOL,DBO_TOT,DQO_SOL,DQO_TOT,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,TOX_D_48_UT,TOX_V_15_UT,TOX_V_5_UT,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L,SAAM,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,CN_TOT,DUR_TOT,TEMP_AMB,TEMP_AGUA,CAUDAL,DQO_ESTADO,SST_ESTADO,EC_ESTADO,SEMAFORO,y
DLPUE2022M1,DLPUE2022M1-090820,BARRANCA HONDA,LÓTICO,44048,2020,24000.0,,24000.0,25.236,,,46.0,,127.43,14.92,0.0025,0.0155,0.895,15.815,15.815,0.5,0.5,,2.21,1.704,60,,379.52,593.0,7.8,5.0,0.5,3.344,80.0,80.3,0.00075,0.0006505,0.02207,0.00010065,0.01835,0.00077,0.0005,126.0,29.7,23.5,122.2,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2022M1,DLPUE2022M1-120921,BARRANCA HONDA,LÓTICO,44445,2021,24000.0,,24000.0,20.418,20.055,10.0,46.67,69.11,165.41,22.898,0.0025,0.0155,15.874,38.772,38.772,0.5,0.5,,3.898,2.728,140,,482.56,754.0,7.9,,,6.521,177.78,50.0,,0.0006505,0.02181,0.00137,,0.00077,0.0005,,28.1,22.0,0.139,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2022M1,DLPUE2022M1-140822,BARRANCA HONDA,LÓTICO,44782,2022,24000.0,,24000.0,172.99,142.21,,390.0,,890.8,18.71,0.0025,0.0155,9.08,27.79,27.79,1.76,19.61,,12.225,8.239,250,,1089.28,1702.0,7.8,12.6,0.5,0.088,190.0,310.0,,0.00065074,0.034,0.0011,,0.00077,0.001,,25.0,21.0,183.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2022M1,DLPUE2022M1-110923,BARRANCA HONDA,LÓTICO,45180,2023,93000000.0,240000000.0,93000000.0,,,,352.0,,702.0,,,,,,,0.5,0.5,0.5,,,,,,1484.0,7.6,,0.5,,226.67,,,,,,,,,,30.0,24.0,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-211012,RIO NEXAPA 4,LÓTICO,41219,2012,93.0,150.0,75.0,6.48,3.19,7.507,26.0,25.1,31.6,1.176,0.006,0.224,1.848,3.254,3.024,0.5,0.5,0.5,0.8,2.449,5,0.1471,88.96000000000001,139.0,7.01,65.0,6.9,,129.0,5.26,0.00075,0.005,0.0006,0.00010065,0.00021,0.00077,,186.2,17.0,10.3,109.5,CUMPLE,CUMPLE,CUMPLE,VERDE,0.0
DLPUE2023,DLPUE2023-111112,RIO NEXAPA 4,LÓTICO,41244,2012,2400.0,2400.0,28.0,,16.32,7.0,10.0,17.0,,11.68,0.019,0.116,3.109999999999999,14.925,14.79,0.5,0.5,0.5,3.753,11.484,<5,0.0045,334.08,522.0,7.75,29.0,2.5,,16.0,2.79,0.00075,0.0006505,0.0006,0.00010065,0.00021,0.00077,,117.6,25.0,19.4,12.9,,CUMPLE,CUMPLE,,
DLPUE2023,DLPUE2023-170313,RIO NEXAPA 4,LÓTICO,41345,2013,2400.0,24000.0,2400.0,109.908,,146.667,450.0,217.728,917.568,0.148,0.04,0.157,14.373,14.718,14.521,2.75,0.5,,17.459,6.765,200,0.0045,1018.24,1591.0,8.07,5.0,0.5,,320.0,588.0,0.00075,0.0006505,0.0006,0.00010065,0.00021,0.00077,,245.0,23.6,22.2,2.5,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-280413,RIO NEXAPA 4,LÓTICO,41387,2013,750.0,930.0,390.0,112.305,,60.0,103.333,376.32,572.32,3.084,0.147,0.391,36.4,40.022,39.484,0.5,0.5,,13.95,13.828,600,0.624,877.44,1371.0,7.76,5.0,0.5,,42.0,1.25,0.00075,0.0006505,0.0006,0.00010065,0.00021,0.00077,,630.0,25.6,20.5,2.5,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-160613,RIO NEXAPA 4,LÓTICO,41444,2013,2400.0,2400.0,2400.0,14.009,13.369,82.0,126.667,198.4,261.888,2.183,0.0025,0.075,2.912,5.17,5.095,0.5,0.5,,0.424,0.139,83.3,0.34,227.2,355.0,7.46,33.0,2.9,,495.0,525.0,0.00075,0.0006,0.0119,0.00010065,0.02,0.00077,,190.0,21.5,20.8,27.3,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-040813,RIO NEXAPA 4,LÓTICO,41485,2013,2400.0,2400.0,1100.0,5.969,4.46,2.88,6.17,96.48,160.8,0.059,0.034,0.059,1.568,1.72,1.627,0.5,0.5,,1.026,0.586,30,0.231,113.92,178.0,7.32,64.0,6.2,,277.5,60.7,0.00075,0.0006505,0.007,0.00010065,0.008,0.007,,690.0,22.4,21.5,90.7,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-010913,RIO NEXAPA 4,LÓTICO,41513,2013,1100.0,2400.0,460.0,3.223,3.186,4.5,7.25,282.24,483.64,0.469,0.086,1.104,0.0,1.659,0.469,0.5,0.5,,1.4,1.647,250,0.064,42.24,66.0,6.89,23.0,2.1,,853.33,645.0,0.00075,0.0006505,0.0486,0.0009,0.089,0.00077,,380.0,19.4,14.8,932.2,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-061013,RIO NEXAPA 4,LÓTICO,41550,2013,200.0,210.0,140.0,7.145,6.588,1.0,1.0,22.0,35.0,0.079,0.024,0.344,0.0,0.4469999999999999,0.079,0.5,0.5,,0.8,0.207,20,0.073,143.36,224.0,7.18,66.0,6.4,1.212,70.0,47.7,0.00075,0.0006505,0.0006,0.00010065,0.004,0.009,0.0005,60.0,24.3,17.8,329.9,CUMPLE,CUMPLE,CUMPLE,VERDE,0.0
DLPUE2023,DLPUE2023-080614,RIO NEXAPA 4,LÓTICO,41793,2014,24000.0,24000.0,4600.0,7.094,2.793,28.0,40.0,53.96,144.0,1.515,0.026,0.046,3.352,4.939,4.867,0.5,0.5,0.5,1.818,1.052,100,0.426,212.48,332.0,7.3,24.0,1.6,0.188,296.7,142.0,0.0056,0.0006505,0.0006,0.00010065,0.0099,0.0191,0.029,196.0,23.5,23.7,43.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-200714,RIO NEXAPA 4,LÓTICO,41835,2014,24000.0,24000.0,4600.0,2.349,1.594,4.3,10.7,18.65,35.58,0.445,0.021,0.0155,2.461,2.927,2.9059999999999997,0.5,0.5,0.5,0.598,0.492,10,0.101,68.48,107.0,7.9,40.2,3.2,0.29,123.0,32.4,0.00075,0.0006505,0.0006,0.00010065,0.0046,0.00077,0.0005,48.0,20.1,16.7,195.0,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2023,DLPUE2023-310814,RIO NEXAPA 4,LÓTICO,41877,2014,24000.0,24000.0,11000.0,2.841,2.157,4.8,8.3,52.12,57.89,0.524,0.102,0.098,0.862,1.586,1.386,0.5,0.5,0.5,0.163,0.146,30,0.103,104.32,163.0,7.8,76.3,5.4,0.197,82.0,19.1,0.00075,0.0006505,0.0006,0.00010065,0.0067,0.00077,0.0005,45.5,22.3,21.8,302.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-261014,RIO NEXAPA 4,LÓTICO,41912,2014,24000.0,24000.0,11000.0,8.776,,5.7,19.3,76.31,122.08,0.447,0.134,0.064,0.0,0.645,0.447,0.5,0.5,0.5,1.521,0.035,120,0.437,50.56,79.0,7.0,51.2,4.2,0.107,680.0,266.0,0.00075,0.0006505,0.0092,0.0005,0.0148,0.00077,0.0005,53.5,20.5,16.8,442.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-220215,RIO NEXAPA 4,LÓTICO,42053,2015,24000.0,24000.0,4600.0,134.964,130.153,145.0,260.0,371.33,854.67,47.095,0.0025,0.297,63.375,110.767,110.47,1.31,10.65,8.97,1.874,1.83,250,1.484,924.8,1445.0,7.6,5.0,0.5,21.4,213.33,237.0,0.00075,0.0006505,0.0106,0.00010065,0.0116,0.00077,0.0005,152.0,19.4,18.2,8.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-050415,RIO NEXAPA 4,LÓTICO,42095,2015,2100.0,2400.0,1500.0,39.09,34.692,145.0,160.0,166.33,203.0,1.679,0.0025,0.039,18.478,20.196,20.157,0.5,,1.62,1.145,1.091,150,0.543,360.32,563.0,7.9,27.2,1.95,15.6,55.56,58.6,0.00075,0.0006505,0.0006,0.00010065,0.0022,0.00077,0.0005,114.0,24.2,21.7,8.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-170515,RIO NEXAPA 4,LÓTICO,42136,2015,24000.0,24000.0,11000.0,105.15,86.623,195.0,240.0,484.19,545.31,28.495,0.0025,0.031,46.318,74.844,74.813,1.18,0.5,0.5,4.177,2.71,300,1.5,904.32,1413.0,8.1,5.0,0.5,27.0,160.0,159.0,0.00075,0.0006505,0.0141,0.00010065,0.0072,0.0286,0.0005,164.0,23.9,23.9,1.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-050715,RIO NEXAPA 4,LÓTICO,42185,2015,24000.0,24000.0,11000.0,1.649,1.618,3.03,8.0,5.0,41.12,1.904,0.082,0.061,1.236,3.2830000000000004,3.1399999999999997,0.5,0.5,0.5,0.619,0.448,50,0.19,87.04,136.0,7.4,50.1,3.55,0.92,260.0,149.0,0.00075,0.0006505,0.012,0.0009,0.0171,0.00077,0.0005,52.0,23.6,20.2,107.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-160815,RIO NEXAPA 4,LÓTICO,42227,2015,24000.0,24000.0,11000.0,4.094,3.638,8.67,11.0,36.07,48.21,2.272,0.157,0.173,1.439,4.041,3.711,0.5,0.5,0.5,0.25,0.179,150,0.466,113.28,177.0,7.6,47.4,3.2,0.42,400.0,380.0,0.00075,0.0006505,0.015,0.0017,0.0271,0.00077,0.0005,62.0,22.8,23.5,105.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-270915,RIO NEXAPA 4,LÓTICO,42269,2015,24000.0,24000.0,11000.0,3.058,2.957,6.8,16.0,17.86,202.14,0.439,0.048,0.167,0.5,1.154,0.939,0.5,0.5,0.5,0.77,0.396,300,0.494,74.88,117.0,7.5,58.7,4.37,0.27,865.0,710.0,0.00075,0.0036,0.0198,0.00010065,0.0402,0.0052,0.0005,60.0,19.7,18.3,254.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-210216,RIO NEXAPA 4,LÓTICO,42419,2016,280.0,4600.0,70.0,310.518,269.957,386.67,640.0,816.7,1566.73,72.119,0.0025,0.089,77.319,149.527,149.438,1.44,11.51,13.26,4.575,4.526,500,1.222,864.0,1350.0,7.7,5.0,0.5,18.6,335.29,444.0,0.00075,0.0006505,0.0068,0.00010065,0.0127,0.0082,0.0005,174.0,22.1,19.0,0.5,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-030416,RIO NEXAPA 4,LÓTICO,42461,2016,24000.0,24000.0,1500.0,210.334,159.781,340.0,775.0,405.86,1653.1,2.182,0.026,0.322,60.843,63.373000000000005,63.025000000000006,2.43,23.04,21.46,4.622,3.888,750,0.813,944.64,1476.0,7.5,5.0,0.5,11.8,626.67,776.0,0.00075,0.0006505,0.0124,0.00010065,0.0149,0.0158,0.0005,246.0,26.4,22.3,1.6,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-080516,RIO NEXAPA 4,LÓTICO,42496,2016,24000.0,24000.0,70.0,153.478,99.884,116.67,270.0,371.38,509.31,19.352,0.122,0.163,0.538,20.175,19.89,0.5,4.88,7.15,8.083,4.79,300,0.651,629.12,983.0,7.6,5.0,0.5,8.3,387.5,220.0,0.00075,0.0006505,0.0051,0.00010065,0.009,0.0099,0.0005,140.0,22.5,20.8,1.7,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-260616,RIO NEXAPA 4,LÓTICO,42545,2016,24000.0,42546.0,24000.0,13.361,10.282,7.81,31.0,47.73,195.52,2.638,0.112,0.177,6.542,9.469,9.18,0.5,0.5,0.5,1.2,0.685,400,0.298,247.04,386.0,7.2,50.2,3.68,1.21,764.0,610.0,0.00075,0.0036,0.0234,0.00010065,0.0374,0.0108,0.0005,98.0,25.5,18.7,26.8,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-070816,RIO NEXAPA 4,LÓTICO,42587,2016,2400.0,11000.0,930.0,5.891,4.864,2.89,17.63,23.73,99.64,2.067,0.131,0.257,0.409,2.8640000000000003,2.476,0.5,0.5,0.5,1.812,0.361,30,0.115,120.96,189.0,7.6,49.8,3.73,0.68,154.0,72.2,0.00075,0.0006505,0.01079,0.00010065,0.00694,0.00077,0.0005,68.0,22.0,18.2,80.6,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-110916,RIO NEXAPA 4,LÓTICO,42622,2016,280.0,1500.0,200.0,2.09,1.374,1.0,4.89,27.36,57.36,0.454,0.049,0.354,0.275,1.132,0.7290000000000001,0.5,0.5,0.5,0.312,0.114,30,0.068,135.04,211.0,7.5,63.1,4.92,0.4,144.94,84.9,0.00075,0.0006505,0.00556,0.00010065,0.00753,0.00077,0.0005,40.0,24.5,15.7,366.8,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-190217,RIO NEXAPA 4,LÓTICO,42782,2017,24000.0,24000.0,24000.0,83.34,49.054,53.33,140.0,286.28,561.28,1.161,0.0025,0.14,49.047,50.348,50.208,10.65,3.93,3.33,,,150,0.394,512.0,800.0,7.8,16.1,1.3,9.7,137.93,193.0,0.00075,0.0006505,0.01639,0.00010065,0.01181,0.00077,0.0005,154.0,20.0,15.1,3.4,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-090417,RIO NEXAPA 4,LÓTICO,42831,2017,11000.0,24000.0,4600.0,99.556,82.305,,186.67,248.78,464.41,50.879,0.054,0.085,0.765,51.783,51.644,0.5,5.22,4.41,12.531,12.2,400,0.705,706.752,1104.3,8.2,5.0,0.5,18.9,378.57,184.0,0.00075,0.0006505,,0.00010065,0.00337,0.00077,0.0005,182.0,21.3,19.7,5.6,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-210517,RIO NEXAPA 4,LÓTICO,42873,2017,24000.0,24000.0,24000.0,114.448,77.168,120.0,250.0,321.54,721.54,54.019,0.0025,0.481,17.224,71.724,71.243,8.31,5.8,5.05,14.04,10.46,750,0.538,627.2,980.0,7.2,5.0,0.5,9.7,377.78,585.0,0.00075,0.0006505,0.01094,0.00010065,0.01266,0.00518,0.0005,212.0,27.4,25.3,4.3,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-160717,RIO NEXAPA 4,LÓTICO,42928,2017,24000.0,24000.0,24000.0,4.532,3.708,1.0,4.6,21.82,115.04,2.041,0.026,0.209,1.807,4.083,3.848,0.5,0.5,0.5,1.438,0.354,200,0.169,75.904,118.6,7.2,73.6,5.5,0.16,628.21,405.0,0.00075,0.0006505,0.01392,0.00010065,0.02101,0.00077,0.0005,50.0,21.2,17.7,219.1,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-270817,RIO NEXAPA 4,LÓTICO,42971,2017,24000.0,24000.0,24000.0,6.02,3.428,2.33,7.0,58.88,79.19,2.149,0.0025,0.276,1.954,4.379,4.103,0.5,0.5,0.5,0.857,0.634,150,0.346,64.832,101.3,7.4,70.6,5.83,0.087,852.78,525.0,0.00075,0.0006505,0.01292,0.00010065,0.02555,0.00077,0.0005,68.0,15.5,13.4,351.7,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-011017,RIO NEXAPA 4,LÓTICO,43006,2017,24000.0,24000.0,24000.0,2.857,1.995,1.0,5.0,19.81,27.31,0.869,0.0025,0.178,0.143,1.19,1.012,0.5,0.5,0.5,0.623,0.33,30,0.193,92.8,145.0,7.4,69.7,5.8,0.196,48.0,36.5,0.00075,0.0006505,0.0006,0.00059,0.00543,0.00641,0.0005,40.0,21.0,15.3,252.3,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2023,DLPUE2023-210118,RIO NEXAPA 4,LÓTICO,43117,2018,24000.0,24000.0,11000.0,131.066,51.014,86.67,180.0,259.21,438.0,8.949,0.0025,0.0155,0.384,9.333,9.333,1.31,11.44,8.11,8.829,7.349,200,0.451,785.9200000000001,1228.0,7.9,24.3,2.15,18.186,81.82,104.0,0.00075,0.0006505,0.03196,0.00010065,0.00563,0.00077,0.0005,58.0,20.9,13.2,2.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-040318,RIO NEXAPA 4,LÓTICO,43159,2018,24000.0,24000.0,11000.0,76.766,11.404,90.0,200.0,238.0,341.03,23.841,0.0025,0.0155,1.09,24.931,24.931,1.32,3.49,2.88,9.128,5.201,150,0.102,637.44,996.0,8.0,5.0,0.5,24.613,92.5,104.0,0.00075,0.0006505,0.01111,0.00010065,0.0057,0.00077,0.0005,62.0,24.2,17.8,10.2,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-080418,RIO NEXAPA 4,LÓTICO,43201,2018,24000.0,24000.0,24000.0,0.0515,0.0515,175.0,440.0,422.18,983.76,46.565,0.0025,0.0155,3.485,50.05,50.05,0.5,19.33,22.51,13.123,9.448,200,0.818,589.44,921.0,7.6,5.0,0.5,13.0,435.71,468.0,0.00075,0.0006505,0.07398,0.00055,0.01196,0.00712,0.0005,164.0,21.3,19.5,11.6,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-030618,RIO NEXAPA 4,LÓTICO,43252,2018,24000.0,24000.0,24000.0,131.661,81.231,86.67,170.0,491.88,558.54,36.4,0.0025,0.0155,5.447,41.847,41.847,0.5,2.74,1.83,8.383,6.033,250,1.648,526.08,822.0,8.1,5.0,0.5,11.915,196.88,132.0,0.00075,0.0006505,0.01451,0.00054,0.00865,0.00077,0.023,265.0,27.5,22.6,8.4,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-281018,RIO NEXAPA 4,LÓTICO,43397,2018,24000.0,24000.0,24000.0,4.118,3.309,4.17,13.5,37.5,61.07,0.638,0.054,0.354,0.283,1.329,0.921,0.5,0.5,0.5,0.603,0.00075,10,0.08,190.72,298.0,8.7,55.1,4.77,0.822,278.0,62.5,0.00075,0.0006505,0.01215,0.00010065,0.01989,0.02001,0.0005,51.48,23.8,16.0,196.1,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-231218,RIO NEXAPA 4,LÓTICO,43453,2018,4600.0,24000.0,1500.0,25.198,19.085,15.0,46.67,56.43,180.41,11.09,0.0025,0.503,0.373,11.966,11.463,0.5,0.5,0.5,2.807,1.933,50,0.505,288.0,450.0,7.6,47.4,3.69,2.96,74.0,25.5,0.00075,0.0006505,0.00525,0.00010065,0.00221,0.00077,0.0005,92.0,18.0,14.7,15.3,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-100219,RIO NEXAPA 4,LÓTICO,43501,2019,24000.0,24000.0,24000.0,114.52,70.805,110.0,233.33,312.76,583.35,1.152,0.0025,0.0155,0.804,1.956,1.956,7.9,5.12,4.76,7.853,7.308,150,0.533,622.08,972.0,8.2,26.9,2.38,10.402,102.56,113.0,0.00075,0.0006505,0.07083,0.00010065,0.00664,0.00077,0.0005,182.0,23.4,18.2,3.4,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-110819,RIO NEXAPA 4,LÓTICO,43685,2019,24000.0,24000.0,24000.0,6.462,4.884,1.0,6.6,5.0,56.95,0.45328,0.008579,0.135682,3.46591,4.063451,3.91919,0.5,0.5,,1.59825,0.11518,75,0.182,66.56,104.0,7.4,80.7,6.38,0.265,790.0,270.0,0.00075,0.0006505,0.0207,0.00010065,0.0204,0.00077,0.001,45.68,21.0,18.0,234.5,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2023,DLPUE2023-090820,RIO NEXAPA 4,LÓTICO,44047,2020,24000.0,,24000.0,10.442,,,16.5,,59.21,2.627,0.0025,0.244,0.08,2.9509999999999996,2.707,0.5,0.5,,1.295,0.846,80,,472.32,738.0,7.2,25.7,1.32,2.366,157.9,111.0,0.00075,0.0006505,0.02498,0.00010065,0.01487,0.00077,0.0005,82.0,25.9,22.5,52.7,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2024,DLPUE2024-211012,RIO NEXAPA 5,LÓTICO,41218,2012,2400.0,2400.0,1100.0,4.12,3.33,1.0,12.0,20.6,25.6,0.00175,0.0025,0.563,1.736,2.299,1.736,0.5,2.18,2.01,0.886,2.711,<5,0.156,202.88,317.0,7.58,49.0,4.9,,5.0,42.4,0.011,0.0006505,0.0006,0.00010065,0.00021,0.00077,,101.92,18.0,14.9,301.4,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
