CLAVE SITIO,CLAVE DE MONITOREO,NOMBRE DEL SITIO,FECHA REALIZACIÓN,Año,DQO_ESTADO,TIPO CUERPO DE AGUA,COLI_FEC,COLI_TOT,E_COLI,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,TOX_D_48_UT,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L,SAAM,SST,TURBIEDAD,CD_TOT,CR_TOT,HG_TOT,NI_TOT,CN_TOT,DUR_TOT,TEMP_AMB,TEMP_AGUA,CAUDAL,COT_NOM,TOX_NOM,TIPO_LOTICO,y
DLPUE1976,DLPUE1976-231218,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,43454,2018,INCUMPLE,LÓTICO,4600.0,24000.0,2400.0,11.852,0.0025,0.0155,2.796,14.648,14.648,0.5,3.189,2.465,100.0,0.494,570.88,892.0,8.5,15.6,1.13,1.079,63.0,23.1,0.0006505,0.01359,0.00010065,0.00307,0.0005,268.0,21.7,16.4,4573.3,0,0,1,1.0
DLPUE1976,DLPUE1976-170219,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,43508,2019,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,16.261,0.0025,0.0155,1.393,17.654,17.654,0.5,3.046,2.01,150.0,0.306,1078.4,1685.0,7.6,5.0,0.5,6.94,118.42,105.0,0.0006505,0.02965,0.00010065,0.01463,0.0005,342.0,25.7,19.0,3222.7,1,1,1,1.0
DLPUE1976,DLPUE1976-110819,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,43685,2019,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,6.31112,0.0025,0.0422,5.6036,11.95692,11.91472,0.5,2.50327,0.92995,50.0,0.268,463.36,724.0,7.8,51.3,4.86,0.668,424.0,210.0,0.0006505,0.0248,0.000323,0.0298,0.0036,228.358,25.0,21.0,3921.1407781552653,0,0,1,1.0
DLPUE1976,DLPUE1976-160820,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,44056,2020,INCUMPLE,LÓTICO,24000.0,24130.553652180584,24000.0,11.176,0.0025,0.0155,0.97,12.146,12.146,0.5,0.624,0.583,100.0,0.32107273280352805,964.48,1507.0,7.4,27.5,1.48,1.237,53.0,88.6,0.0006505,0.01631,0.00010065,0.06683,0.0005,276.0,28.7,19.1,2261.612558322768,0,1,1,1.0
DLPUE1976,DLPUE1976-120921,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,44447,2021,INCUMPLE,LÓTICO,24000.0,24130.553652180584,24000.0,2.85,0.153,0.037,13.052,16.092,15.902,0.5,2.557,1.427,300.0,0.48165943967242975,243.84,301.0,7.7,41.33121966916751,3.4249247187493834,1.173,2363.64,870.0,0.0006505,0.03674,0.00096,0.0446351440671182,0.0005,235.34317912247144,18.3,17.0,4598.624881044487,0,0,1,1.0
DLPUE1976,DLPUE1976-140822,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,44785,2022,INCUMPLE,LÓTICO,24000.0,24130.553652180584,24000.0,12.49,0.0025,0.0155,6.6,19.09,19.09,1.19,6.396,2.6,100.0,0.386690373819947,880.0,1375.0,7.7,18.3,1.32,0.147,172.7,80.0,0.00065074,0.018,0.000422,0.023542889997268085,0.003,365.4210807635833,24.0,20.0,2871.647252550537,1,1,1,1.0
DLPUE1977,DLPUE1977-181112,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41233,2012,INCUMPLE,LÓTICO,2400.0,2400.0,460.0,15.36,0.036,0.038,5.98,21.414,21.34,0.5,5.378,16.458,2.5,0.0107,606.72,948.0,7.36,5.0,0.5,4.354302352757797,194.546,6.23,0.013,0.0006,0.00023503399024826202,0.124,0.0015798715735258473,282.24,25.0,18.4,10733.9,0,0,1,1.0
DLPUE1977,DLPUE1977-041112,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41246,2012,INCUMPLE,LÓTICO,93.0,210.0,20.0,20.17,0.011,0.16,12.29,32.631,32.46,0.5,4.371,13.376,5.0,0.0045,856.96,1339.0,7.35,5.0,0.5,25.281264328808447,124.0,40.2,0.01,0.0006,0.00010065,0.174,0.0012102840554266382,368.48,25.0,19.9,11079.628,0,0,1,1.0
DLPUE1977,DLPUE1977-091212,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41267,2012,INCUMPLE,LÓTICO,2400.0,2400.0,39.0,20.7,0.018,0.302,12.94,33.96,33.64,0.5,3.127,9.57,2.5,0.0045,862.72,1348.0,7.65,5.0,0.5,10.347788431372548,94.0,36.6,0.015,0.0006,0.00010065,0.00021,0.011157186298679839,317.52,26.0,18.4,9758.2,0,0,1,1.0
DLPUE1977,DLPUE1977-170313,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41348,2013,INCUMPLE,LÓTICO,1100.0,2000.0,400.0,0.076,0.032,0.237,1.213,1.558,1.289,1.2,4.551,4.503,150.0,1.0284225317028985,1140.48,1782.0,7.62,5.0,0.5,3.280566253704589,280.0,33.0,0.0006505,0.0006,0.00010065,0.00021,0.0009384168014934668,1560.0,19.9,20.3,1805.7,1,0,1,1.0
DLPUE1977,DLPUE1977-280413,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41390,2013,INCUMPLE,LÓTICO,1200.0,2100.0,1200.0,1.526,0.05,0.083,26.88,28.539,28.406,0.5,10.222,2.559,100.0,0.047,985.6,1540.0,7.46,5.0,0.5,6.037614878405908,236.0,79.1,0.0006505,0.0006,0.00010065,0.00021,0.0008854398874243417,590.0,18.5,20.4,2958.9,0,0,1,1.0
DLPUE1977,DLPUE1977-230613,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41454,2013,INCUMPLE,LÓTICO,2400.0,2400.0,2400.0,8.173,0.0025,0.0155,2.6,10.773,10.773,0.5,2.24,0.172,150.0,0.355,513.28,802.0,7.11,5.0,0.5,2.615196136641257,1590.0,1310.0,0.0015,0.0396,0.00010065,0.0534,0.0016748703367203146,270.0,21.5,18.9,9567.9,0,0,1,1.0
DLPUE1977,DLPUE1977-040813,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41484,2013,INCUMPLE,LÓTICO,2400.0,2400.0,2400.0,0.178,0.0025,0.072,5.544,5.794,5.7219999999999995,0.5,2.07,0.919,100.0,0.343,4.8,7.5,7.23,22.0,2.2,1.29339563954445,635.0,316.0,0.0006505,0.043,0.00010065,0.024,0.007883115495403523,740.0,24.3,19.0,15408.9,0,0,1,1.0
DLPUE1977,DLPUE1977-080913,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41523,2013,INCUMPLE,LÓTICO,43.0,64.0,39.0,0.585,0.093,0.299,0.728,1.7049999999999998,1.313,0.5,0.73,0.074,100.0,0.134,384.64,601.0,7.18,52.0,4.9,0.1836118997580611,3000.0,1640.0,0.005,0.041,0.00134,0.019,0.0006644722639408527,320.0,16.6,17.0,16603.6,0,0,1,1.0
DLPUE1977,DLPUE1977-061013,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41552,2013,INCUMPLE,LÓTICO,430.0,750.0,390.0,1.369,0.0025,0.542,1.369,3.28,2.738,0.5,5.383,4.403,75.0,0.19,671.36,1049.0,7.78,5.0,0.5,2.765,450.0,169.0,0.0006505,0.015,0.00052,0.006,0.0005,450.0,27.0,20.1,12819.2,1,0,1,1.0
DLPUE1977,DLPUE1977-020214,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41666,2014,INCUMPLE,LÓTICO,930.0,1200.0,750.0,0.9,0.02,0.04,20.44,21.4,21.34,0.5,4.323,1.947,100.0,0.221,924.8,1445.0,7.24,16.0,1.0,1.97,100.0,113.0,0.0006505,0.0055,0.001774,0.03,0.0005,435.6,29.6,18.2,12051.0,1,1,1,1.0
DLPUE1977,DLPUE1977-300314,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41723,2014,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,8.99,0.06,0.087,24.78,33.917,33.77,1.13,4.079,3.997,150.0,0.841,1054.72,1648.0,7.5,10.0,1.0,12.432,102.5,74.7,0.0006505,0.0097,0.0018,0.0291,0.0005,569.3,22.6,20.7,1268.0,1,1,1,1.0
DLPUE1977,DLPUE1977-110514,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41765,2014,INCUMPLE,LÓTICO,24000.0,24000.0,4600.0,0.864,0.036,0.062,19.152,20.114,20.016,0.5,3.508,2.229,80.0,0.567,768.64,1201.0,7.6,10.0,1.0,3.426,90.0,58.1,0.0006505,0.0083,0.00010065,0.0147,0.0005,380.0,26.7,22.8,7116.0,1,1,1,1.0
DLPUE1977,DLPUE1977-220614,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41806,2014,INCUMPLE,LÓTICO,24000.0,24000.0,750.0,1.847,0.092,0.044,5.899,7.882,7.746,0.5,3.474,0.752,50.0,0.484,527.36,824.0,8.0,44.5,3.2,4.298,240.0,105.0,0.0006505,0.0078,0.00010065,0.0127,0.005,256.0,23.1,21.6,8700.0,0,0,1,1.0
DLPUE1977,DLPUE1977-030814,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41848,2014,INCUMPLE,LÓTICO,24000.0,24000.0,1500.0,5.292,0.0025,0.176,6.25,11.718,11.542,0.5,1.351,1.082,60.0,0.712,495.36,774.0,7.4,33.5,2.3,0.497,405.0,410.0,0.0006505,0.0269,0.00010065,0.0261,0.0005,264.0,23.1,20.6,9569.0,0,0,1,1.0
DLPUE1977,DLPUE1977-140914,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,41890,2014,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,1.76,0.075,0.043,10.672,12.55,12.432,0.5,0.927,0.909,50.0,0.238,654.72,1023.0,7.1,37.31774742259738,3.1827453419964478,2.393,105.7,50.8,0.0006505,0.0273,0.00010065,0.0191,0.015,277.2,19.7,18.3,17503.0,1,0,1,1.0
DLPUE1977,DLPUE1977-150215,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42045,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,18.127,0.0025,0.053,16.251,34.431,34.378,1.56,3.842,3.628,100.0,0.725,923.52,1443.0,7.6,5.0,0.5,0.499,100.0,104.0,0.0006505,0.0097,0.00010065,0.018,0.0005,394.0,15.9,18.7,3144.0,0,1,1,1.0
DLPUE1977,DLPUE1977-290315,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42086,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,3.628,0.027,0.054,28.126,31.835,31.754,1.16,2.729,2.561,150.0,0.715,992.64,1551.0,7.3,5.0,0.5,14.3,140.0,116.0,0.0006505,0.0191,0.00010065,0.0252,0.0005,452.0,24.1,22.9,4922.0,0,1,1,1.0
DLPUE1977,DLPUE1977-100515,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42128,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,4.647,0.0025,0.0155,14.64,19.287,19.287,0.5,1.898,1.831,100.0,0.439,693.76,1084.0,7.5,5.0,0.5,11.1,113.33,61.4,0.0006505,0.0113,0.00010065,0.0104,0.0005,250.0,19.3,20.3,7669.0,0,1,1,1.0
DLPUE1977,DLPUE1977-280615,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42177,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,3.528,0.0025,0.0155,10.545,14.073,14.073,0.5,1.059,0.857,50.0,0.284,536.32,838.0,7.4,13.2,1.03,2.625,166.67,104.0,0.0006505,0.0133,0.00010065,0.0165,0.0005,280.0,19.6,19.7,10804.0,0,1,1,1.0
DLPUE1977,DLPUE1977-090815,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42219,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,8.752,0.0025,0.0155,11.144,19.896,19.896,1.86,2.58,2.242,80.0,0.384,607.36,949.0,7.5,5.0,0.5,1.8,163.33,99.2,0.0006505,0.0075,0.00010065,0.0099,0.0005,258.0,21.7,20.6,12754.0,0,1,1,1.0
DLPUE1977,DLPUE1977-200915,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42261,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,1.528,0.083,0.231,5.788,7.630000000000001,7.316000000000001,0.5,1.176,0.765,100.0,0.714,380.16,594.0,7.6,28.3,2.09,0.52,1280.0,1032.0,0.0056,0.0735,0.00010065,0.0532,0.0005,198.0,18.5,17.5,4521.921760808126,0,1,1,1.0
DLPUE1977,DLPUE1977-140216,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42408,2016,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,13.144,0.056,0.066,23.451,36.717,36.595,0.5,4.209,3.956,200.0,0.109,774.4,1210.0,7.4,5.0,0.5,9.1,146.67,140.0,0.0006505,0.0006,0.00010065,0.00021,0.0005,432.0,23.0,18.6,1175.0,1,1,1,1.0
DLPUE1977,DLPUE1977-200316,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42443,2016,INCUMPLE,LÓTICO,24000.0,24000.0,110.0,2.836,0.0025,0.071,16.42,19.327,19.256,0.5,2.196,1.928,200.0,0.213,737.28,1152.0,7.6,5.0,0.5,4.3,114.82,73.6,0.0006505,0.0006,0.00010065,0.0093,0.0005,300.0,23.8,18.2,5842.5,0,1,1,1.0
DLPUE1977,DLPUE1977-010516,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42485,2016,INCUMPLE,LÓTICO,24000.0,24000.0,200.0,8.394,0.037,0.064,14.814,23.309,23.208,2.18,2.771,2.463,150.0,0.244,740.48,1157.0,7.3,5.0,0.5,3.92,108.11,78.9,0.0006505,0.0129,0.00010065,0.0393,0.0005,318.0,19.5,19.6,7594.0,0,1,1,1.0
DLPUE1977,DLPUE1977-190616,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42534,2016,INCUMPLE,LÓTICO,24000.0,24000.0,280.0,8.611,0.0025,0.074,2.63,11.315,11.241,0.5,2.244,1.636,60.0,0.196,551.6800000000001,862.0,7.4,5.0,0.5,1.64,730.0,378.0,0.0006505,0.0209,0.0018,0.0208,0.0005,228.0,19.3,19.1,4281.990392836889,0,1,1,1.0
DLPUE1977,DLPUE1977-310716,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42576,2016,INCUMPLE,LÓTICO,24000.0,24000.0,930.0,6.577,0.276,0.455,0.649,7.957,7.226,0.5,1.532,0.513,80.0,0.163,432.64,676.0,7.2,18.6,1.3,0.68,3242.86,1930.0,0.00722,0.12744,0.00094,0.07525,0.0005,254.0,20.2,19.6,13256.5,0,1,1,1.0
DLPUE1977,DLPUE1977-040916,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42613,2016,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,6.812,0.258,0.763,30.713,38.546,37.525,0.5,2.098,1.214,80.0,0.232,501.76,784.0,7.5,38.1,2.8,1.2,416.0,270.0,0.0006505,0.02065,0.00010065,0.01997,0.0005,240.0,23.8,18.5,3921.1407781552653,0,1,1,1.0
DLPUE1977,DLPUE1977-050217,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42765,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,28.38,0.0025,0.872,12.588,41.84,40.968,0.5,4.155,3.265,200.0,0.427,1057.28,1652.0,7.3,5.0,0.5,3.162,110.0,138.0,0.0006505,0.00536,0.00010065,0.01216,0.0005,500.0,18.6,18.2,3611.3,1,1,1,1.0
DLPUE1977,DLPUE1977-260317,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42814,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,31.184,0.0025,0.044,18.289,49.517,49.473,0.5,3.542,2.91,200.0,0.435,999.232,1561.3,7.4,17.5,1.0,6.1,340.91,91.8,0.0006505,0.00656,0.00010065,0.01269,0.0005,696.0,23.5,19.3,3135.2,1,1,1,1.0
DLPUE1977,DLPUE1977-070517,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42856,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,31.771,0.0025,0.0155,2.157,33.928,33.928,0.5,17.626,15.91,150.0,0.501,1027.2,1605.0,7.5,5.0,0.5,11.6,270.83,145.0,0.0006505,0.01475,0.00010065,0.03407,0.0005,440.0,26.5,20.3,3145.3,1,1,1,1.0
DLPUE1977,DLPUE1977-020717,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42912,2017,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,3.723,0.0025,0.508,1.455,5.686,5.178,0.5,1.645,0.309,80.0,0.272,485.504,758.6,7.1,5.0,0.5,1.48,316.0,202.0,0.0006505,0.09368,0.00010065,0.0163,0.0005,202.0,18.5,21.3,2895.424207651695,0,1,1,1.0
DLPUE1977,DLPUE1977-130817,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42954,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,10.539,0.0025,0.0155,7.837,18.376,18.376,0.5,2.22,1.542,70.0,0.209,625.664,977.6,7.2,5.0,0.5,2.308,248.49,99.4,0.0006505,0.01027,0.00010065,0.01309,0.0005,298.0,23.2,20.4,3103.3312168761354,0,1,1,1.0
DLPUE1977,DLPUE1977-240917,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,42996,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,12.233,0.0025,0.161,4.635,17.029,16.868000000000002,0.5,1.233,1.009,60.0,0.184,439.04,686.0,7.6,44.7,3.99,1.111,419.36,211.0,0.0006505,0.00947,0.00010065,0.01153,0.009,240.0,29.4,20.8,4404.167863621306,0,1,1,1.0
DLPUE1977,DLPUE1977-280118,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,43123,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,5.495,0.0025,0.0155,0.681,6.176,6.176,0.5,6.491,0.485,120.0,0.377,868.48,1357.0,7.7,5.0,0.5,5.522,130.77,83.4,0.0006505,0.01029,0.00010065,0.01451,0.0005,364.0,22.4,18.2,8030.6,1,1,1,1.0
DLPUE1977,DLPUE1977-110318,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,43165,2018,INCUMPLE,LÓTICO,11000.0,24000.0,2100.0,24.519,0.438,0.195,15.896,41.048,40.415,0.5,4.153,2.667,80.0,0.338,933.12,1458.0,7.9,5.0,0.5,4.708,172.73,95.2,0.0006505,0.01545,0.00181,0.02416,0.008,194.0,24.3,19.3,7433.8,0,1,1,1.0
DLPUE1977,DLPUE1977-150418,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,43207,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,11.895,0.0025,0.0155,6.065,17.96,17.96,0.5,3.82,1.271,120.0,0.251,718.08,1122.0,7.7,5.0,0.5,6.025,82.22,50.5,0.0006505,0.02142,0.00010065,0.01732,0.006,460.0,24.7,18.1,6483.8,0,0,1,1.0
DLPUE1977,DLPUE1977-100618,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,43257,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,22.536,0.012,0.0155,5.625,28.173,28.161,0.5,2.755,1.791,166.50371272830438,1.45,839.04,1311.0,7.9,5.0,0.5,4.058,113.04,66.0,0.0006505,0.03669,0.00010065,0.01518,0.0005,510.0,21.5,19.9,7447.4,1,1,1,1.0
DLPUE1977,DLPUE1977-041118,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,43402,2018,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,6.969,0.0025,0.0155,0.848,7.817,7.817,0.5,3.722,3.642,100.0,0.362,1149.44,1796.0,8.2,5.0,0.5,3.485,180.0,76.2,0.0006505,0.0205,0.00010065,0.01255,0.0005,228.48,25.7,19.0,3103.3312168761354,0,1,1,1.0
DLPUE1977,DLPUE1977-231218,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,43454,2018,INCUMPLE,LÓTICO,11000.0,24000.0,4600.0,15.651,0.0025,0.0155,1.938,17.589,17.589,0.5,3.628,2.883,80.0,0.625,667.52,1043.0,8.4,17.6,1.18,2.462,100.0,77.6,0.0006505,0.03247,0.00010065,0.00428,0.0005,306.0,22.8,16.6,5713.9,0,1,1,1.0
DLPUE1977,DLPUE1977-170219,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,43508,2019,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,20.254,0.0025,0.0155,1.743,21.997,21.997,0.5,2.441,1.685,150.0,0.391,1169.92,1828.0,7.6,5.0,0.5,5.499,92.68,87.2,0.0006505,0.03508,0.00056,0.01339,0.0005,382.0,26.1,19.0,6664.7,1,1,1,1.0
DLPUE1977,DLPUE1977-110819,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,43685,2019,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,8.696814,0.0025,0.033799,8.88781,17.618423,17.584623999999998,0.5,3.01094,1.06828,75.0,0.301,525.44,821.0,7.8,41.3,3.98,1.143,296.0,270.0,0.0006505,0.0202,0.00010065,0.0244,0.0063,223.866,23.0,21.3,3921.1407781552653,0,0,1,1.0
DLPUE1977,DLPUE1977-160820,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,44056,2020,INCUMPLE,LÓTICO,24000.0,24130.553652180584,24000.0,5.297,0.0025,0.0155,0.299,5.596,5.596,0.5,0.895,0.746,100.0,0.26298069665479523,951.68,1487.0,7.4,24.9,1.26,1.198,50.0,85.6,0.0006505,0.01476,0.00010065,0.01849,0.0005,282.0,25.9,19.2,2005.5518014249424,0,1,1,1.0
DLPUE1977,DLPUE1977-120921,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,44447,2021,INCUMPLE,LÓTICO,24000.0,24130.553652180584,24000.0,3.171,0.307,0.15,7.824,11.452,10.995,0.5,1.969,0.947,160.0,0.4608871589472573,272.0,425.0,7.6,34.647729837381505,2.634902309412294,1.678,1247.06,160.0,0.0006505,0.02916,0.00010065,0.034812411662625255,0.0005,225.61148467217444,21.2,18.0,3578.8103724062557,0,0,1,1.0
DLPUE1977,DLPUE1977-140822,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,44785,2022,INCUMPLE,LÓTICO,24000.0,24130.553652180584,24000.0,15.27,0.0025,0.0155,1.77,17.04,17.04,1.77,7.622,3.294,150.0,0.4975680112753249,945.28,1477.0,7.7,13.4,0.5,0.124,367.7,180.0,0.00065074,0.021,0.0001006445,0.020253820878638102,0.002,365.90281149035843,25.0,21.0,1783.1850427021623,1,1,1,1.0
DLPUE1983,DLPUE1983-091212,"SABORMEX, S.A. DE C.V. (ANTES CAFES DE VERACRUZ, S.A. DE C.V.) (AGUAS ABAJO)",41226,2012,INCUMPLE,LÓTICO,1.5,1.5,1.5,10.964,0.0025,0.271,21.49,32.725,32.454,0.5,5.038,15.416,2.5,0.0898,1536.0,2400.0,8.68,5.0,25.0,24.94771960784314,25.0,71.5,0.009,0.0006,0.00011956558318384952,0.00021,0.0019145059906187562,348.88,12.0,21.7,53.2,0,0,1,1.0
DLPUE1983,DLPUE1983-181112,"SABORMEX, S.A. DE C.V. (ANTES CAFES DE VERACRUZ, S.A. DE C.V.) (AGUAS ABAJO)",41246,2012,INCUMPLE,LÓTICO,1.5,1.5,1.5,65.97,0.107,0.109,15.519999999999996,81.70599999999999,81.49,0.5,1.898,5.809,20.0,0.0187,1856.0,2900.0,9.13,5.0,0.5,27.974400000000003,76.667,47.9,0.16,0.0006,0.11049719500000002,0.167,0.013393154484609848,331.24,17.0,23.4,44708.0,1,0,1,1.0
DLPUE1983,DLPUE1983-281012,"SABORMEX, S.A. DE C.V. (ANTES CAFES DE VERACRUZ, S.A. DE C.V.) (AGUAS ABAJO)",41267,2012,INCUMPLE,LÓTICO,2400.0,2400.0,39.0,8.41,0.036,0.302,14.23,22.978,22.64,0.5,2.165,6.625,30.0,0.01,1408.0,2200.0,7.93,13.0,1.2,2.9660530927483686,102.5,71.9,0.0006505,0.0006,0.00010065,0.00021,0.0019547165169345455,233.24,11.0,20.3,21.8,0,0,1,1.0
DLPUE1983,DLPUE1983-170313,"SABORMEX, S.A. DE C.V. (ANTES CAFES DE VERACRUZ, S.A. DE C.V.) (AGUAS ABAJO)",41349,2013,INCUMPLE,LÓTICO,300.0,700.0,300.0,1.419,0.025,0.275,0.747,2.4659999999999997,2.166,1.31,4.003,0.299,150.0,1.0696940476190475,1600.0,2500.0,7.8,5.0,0.5,3.7763349075232924,238.0,502.0,0.0006505,0.0006,0.00010065,0.00021,0.004950674278920786,720.0,14.6,24.8,17.6,1,0,1,1.0
DLPUE1983,DLPUE1983-280413,"SABORMEX, S.A. DE C.V. (ANTES CAFES DE VERACRUZ, S.A. DE C.V.) (AGUAS ABAJO)",41391,2013,INCUMPLE,LÓTICO,1500.0,2300.0,1500.0,1.511,0.044,0.391,18.106,20.052000000000003,19.617,4.22,14.065379661016951,11.610700980392156,400.0,0.02,1472.0,2300.0,7.83,20.0,1.7,5.675722763347763,410.0,99.4,0.0006505,0.0006,0.00010065,0.00021,0.010791962740928559,200.0,16.5,24.1,2.5,1,0,1,1.0
DLPUE1983,DLPUE1983-230613,"SABORMEX, S.A. DE C.V. (ANTES CAFES DE VERACRUZ, S.A. DE C.V.) (AGUAS ABAJO)",41449,2013,INCUMPLE,LÓTICO,2400.0,2400.0,2400.0,27.398,0.0025,1.801,35.28,64.479,62.678,1.28,9.389,13.991,668.0,0.984,1472.0,2300.0,9.31,5.0,0.5,15.401129713423831,2960.0,2060.0,0.0006505,0.155,0.00010065,0.0377,0.001774744274293966,370.0,24.8,30.2,55.2,1,0,1,1.0
DLPUE1983,DLPUE1983-040813,"SABORMEX, S.A. DE C.V. (ANTES CAFES DE VERACRUZ, S.A. DE C.V.) (AGUAS ABAJO)",41486,2013,INCUMPLE,LÓTICO,2400.0,2400.0,2400.0,0.051,0.0025,0.614,0.0,0.665,0.051,0.5,0.142,0.011,50.0,0.163,1920.0,3000.0,8.03,5.0,0.5,0.3487094667562635,54.0,11.7,0.003,0.043,0.00010065,0.018,0.0033029434685564393,450.0,25.3,28.4,5.1,0,0,1,1.0
DLPUE1983,DLPUE1983-080913,"SABORMEX, S.A. DE C.V. (ANTES CAFES DE VERACRUZ, S.A. DE C.V.) (AGUAS ABAJO)",41523,2013,INCUMPLE,LÓTICO,150.0,210.0,120.0,0.515,0.346,0.509,2.352,3.722,2.867,2.3,0.812,0.153,2000.0,1.344,1472.0,2300.0,8.4,11.0,1.1,1.7770585714285712,1080.0,329.0,0.003,0.051,0.00010065,0.018,0.0045540627128219675,270.0,18.9,23.8,58.8,1,1,1,1.0
